"id","name","id_person","id_org","id_stage","title","value","add_time","update_time","stage_change_time","deleted","status","next_activity_date","next_activity_time","id_next_activity","id_last_activity","last_activity_date","lost_reason","id_pipeline","won_time","first_won_time","lost_time","notes_count","activities_count","done_activities_count","undone_activities_count","participants_count","id_label","id_lead_origin","next_activity_subject","next_activity_type","rotten_time","owner_name","id_segmentation","id_last_professional","start_of_service","due_date","average_time_to_won_total_seconds","average_stage_progress","age_total_seconds","stay_in_pipeline_stages_first_meeting","stay_in_pipeline_stages_whoqol","stay_in_pipeline_stages_healthcare_journey","stay_in_pipeline_stages_welcome","stay_in_pipeline_stages_lead","stay_in_pipeline_stages_prospect","stay_in_pipeline_stages_qualified_lead","stay_in_pipeline_stages_qualification_scheduled","stay_in_pipeline_stages_sdr_ae","stay_in_pipeline_stages_proposal_scheduled","stay_in_pipeline_stages_proposal_done","stay_in_pipeline_stages_onboarding_scheduled","stay_in_pipeline_stages_return_received","update_date"
497,"Pré-Vendas B2B",1158,981,"30","Negócio Grupokyly.com","0.00","2021-08-02 15:04:14","2021-11-03 17:00:21","2021-09-14 16:56:53","false","lost",NULL,NULL,NULL,"1489","2021-11-01","Empresa não está no momento de cotação de novos benefícios","7",NULL,NULL,"2021-10-06 18:28:29",0,1,1,0,1,NULL,NULL,NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,5628255,NULL,NULL,NULL,NULL,"1906296",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:34.355"
598,"Pré-Vendas B2B",1991,1112,"45","Grana Capital","0.00","2021-08-26 12:12:20","2022-03-04 04:29:57","2022-01-10 11:56:55","false","won",NULL,NULL,NULL,"3320","2022-01-10",NULL,"7","2022-01-10 18:13:30","2022-01-10 18:13:30",NULL,4,4,4,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,11858470,NULL,NULL,NULL,NULL,"3095806",NULL,"3",NULL,"22595","1117017",NULL,NULL,NULL,"2022-11-08 00:09:35.132"
1340,"Pré-Vendas B2B",2197,1389,"29","Tradex Solutions","0.00","2022-01-27 16:42:48","2022-03-03 15:29:57",NULL,"false","lost",NULL,NULL,NULL,"3899","2022-03-03","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-03-03 15:29:20",1,2,2,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,3019592,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:35.573"
1335,"Pré-Vendas B2B",2189,1381,"29","Negócio SeedTS","0.00","2022-01-27 14:06:50","2022-04-21 14:49:22",NULL,"false","lost",NULL,NULL,NULL,"3880","2022-01-31","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-02-21 13:03:42",0,2,2,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,2156212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:40.161"
1334,"Pré-Vendas B2B",2190,1382,"29","BWA Contact Center","0.00","2022-01-27 14:03:15","2022-02-09 13:34:22",NULL,"false","lost",NULL,NULL,NULL,"4027","2022-02-09","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-02-09 13:34:22",0,5,5,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","253",NULL,NULL,NULL,0,0,1121467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:41.756"
1243,"Pré-Vendas B2B",1891,1290,"29","Gera","0.00","2022-01-12 18:53:28","2022-05-13 19:11:22",NULL,"false","lost",NULL,NULL,NULL,"5119","2022-03-21","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-01-20 16:58:11",0,5,5,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,684283,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:46.16"
1221,"Pré-Vendas B2B",634,395,"29","Negócio Arpa  Sistemas","0.00","2022-01-10 13:24:19","2022-01-12 15:23:29",NULL,"false","lost",NULL,NULL,NULL,"3444","2022-01-12","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-01-12 15:23:29",0,2,2,0,1,NULL,"11",NULL,NULL,NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,179950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:47.198"
3739,"Pré-Vendas B2B",3389,1872,"31","Strider","0.00","2022-10-17 13:53:54","2022-11-10 19:52:23","2022-10-18 18:13:10","false","lost",NULL,NULL,NULL,"12588","2022-11-08","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2022-11-10 19:52:22",2,4,4,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","404",NULL,NULL,NULL,0,0,2095108,NULL,NULL,NULL,NULL,"2243",NULL,"1993152","99713",NULL,NULL,NULL,NULL,NULL,"2022-11-11 05:00:18.963"
3891,"Pré-Vendas B2B",3475,1900,"32","QuadriTech","0.00","2022-11-10 14:30:09","2022-12-02 17:08:27","2022-11-23 23:43:54","false","lost",NULL,NULL,NULL,"13639","2022-11-22","Empresa está satisfeita com o plano de saúde atual","7",NULL,NULL,"2022-12-02 17:08:27",2,6,6,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","308",NULL,NULL,NULL,0,0,1910298,NULL,NULL,NULL,NULL,"0",NULL,"0","1156424",NULL,"753873",NULL,NULL,NULL,"2022-12-03 05:00:04.396"
1344,"Pré-Vendas B2B",2201,1391,"29","Projetas","0.00","2022-01-27 18:42:46","2022-02-02 12:44:39",NULL,"false","lost",NULL,NULL,NULL,"3902","2022-02-02","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2022-02-02 12:44:10",0,3,3,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","253",NULL,NULL,NULL,0,0,496884,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:33.496"
542,"Pré-Vendas B2B",1319,1023,"45","Pré-Venda | Resilia Educação","0.00","2021-08-20 12:07:03","2022-02-06 15:47:30","2021-09-14 17:05:24","false","won",NULL,NULL,NULL,"1935","2021-10-19",NULL,"7","2021-10-19 13:51:55","2021-10-19 13:51:55",NULL,4,3,3,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,5190292,NULL,NULL,NULL,NULL,"0",NULL,"0",NULL,"3012391","0",NULL,NULL,NULL,"2022-11-08 00:09:38.313"
481,"Pré-Vendas B2B",1100,968,"30","Giassi Supermercados","0.00","2021-07-27 15:40:53","2021-11-03 17:00:19","2021-09-14 16:56:53","false","lost",NULL,NULL,NULL,"2166","2021-09-22","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2021-09-22 14:06:57",3,3,3,0,1,NULL,NULL,NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,4919164,NULL,NULL,NULL,NULL,"681004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:44.4"
476,"Pré-Vendas B2B",1095,963,"30","Brazil Health Insurance Solutions - Corretora e Consultoria de Benefícios","0.00","2021-07-27 11:11:01","2021-11-03 17:00:07","2021-09-14 16:56:52","false","lost",NULL,NULL,NULL,"2290","2021-09-24","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2021-09-24 13:57:24",2,5,5,0,1,NULL,NULL,NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,5107583,NULL,NULL,NULL,NULL,"853231",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:48.767"
1199,"Pré-Vendas B2B",2039,1342,"29","Negócio Alest","0.00","2022-01-05 17:44:49","2022-01-25 14:31:08",NULL,"false","lost",NULL,NULL,NULL,"3704","2022-01-25","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-01-25 14:30:59",1,4,4,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,1716370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:49.565"
470,"Pré-Vendas B2B",1089,957,"30","Pernambucanas","0.00","2021-07-22 21:05:35","2021-11-03 17:00:58","2021-09-14 16:56:52","false","lost",NULL,NULL,NULL,"2109","2021-09-22","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2021-09-22 13:54:02",2,3,3,0,1,NULL,NULL,NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,5330907,NULL,NULL,NULL,NULL,"680229",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:51.038"
457,"Pré-Vendas B2B",1075,949,"30","Cinnecta","0.00","2021-07-14 00:28:50","2021-11-03 17:00:09","2021-09-14 16:56:52","false","lost",NULL,NULL,NULL,"2014","2021-09-13","Empresa não está no momento de cotação de novos benefícios","7",NULL,NULL,"2021-09-13 19:31:04",6,3,3,0,1,NULL,NULL,NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,5338934,NULL,NULL,NULL,NULL,"0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:53.397"
1729,"Pré-Vendas B2B",2488,1493,"31","Bix Tecnologia","0.00","2022-03-14 13:58:18","2022-11-10 13:49:07","2022-03-15 19:41:45","false","lost",NULL,NULL,NULL,"13173","2022-11-15","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2022-11-10 13:49:06",2,6,6,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","281",NULL,NULL,NULL,0,0,20821848,NULL,NULL,NULL,NULL,"107007",NULL,"20455851","0",NULL,NULL,NULL,NULL,NULL,"2022-11-11 05:00:20.633"
483,"Pré-Vendas B2B",1102,970,"30","MPJ Solutions - ...gestão, municiando-a de informações importantes...","0.00","2021-07-27 17:38:55","2022-07-18 18:23:41","2021-09-14 16:56:53","false","lost",NULL,NULL,NULL,"9153","2022-07-14","Empresa não está no momento de cotação de novos benefícios","7",NULL,NULL,"2021-10-06 18:24:58",2,7,7,0,1,NULL,NULL,NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,6137163,NULL,NULL,NULL,NULL,"1906085",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:42.121"
1331,"Pré-Vendas B2B",2185,1379,"29","Lead Homepage Bruna","0.00","2022-01-26 23:57:48","2022-01-31 14:34:22",NULL,"false","lost",NULL,NULL,NULL,"3842","2022-01-31","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-01-31 14:34:22",0,2,2,0,1,NULL,"65",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,398194,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:42.874"
220,"Pré-Vendas B2B",469,432,"31","Avitá Design","0.00","2021-05-06 18:08:09","2022-02-12 13:25:10","2021-09-14 17:03:07","false","lost",NULL,NULL,NULL,"2986","2022-02-02","Empresa não está no momento de cotação de novos benefícios","7",NULL,NULL,"2021-10-06 18:22:42",2,8,8,0,1,"57","11",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,13220073,NULL,NULL,NULL,NULL,"0",NULL,"1905575",NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:43.678"
214,"Pré-Vendas B2B",502,378,"31","Dereco tecnologia","0.00","2021-05-06 14:24:15","2021-11-03 17:00:36","2021-09-14 17:03:07","false","lost",NULL,NULL,NULL,"2278","2021-09-23","Empresa está satisfeita com o plano de saúde atual","7",NULL,NULL,"2021-09-23 18:12:36",2,3,3,0,1,"58",NULL,NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,12109701,NULL,NULL,NULL,NULL,"0",NULL,"781769",NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:44.79"
477,"Pré-Vendas B2B",1096,964,"30","Saleslab Marketing Services","0.00","2021-07-27 13:14:13","2022-07-18 18:27:59","2021-09-14 16:56:52","false","lost",NULL,NULL,NULL,"9151","2022-07-14","Empresa não está no momento de cotação de novos benefícios","7",NULL,NULL,"2021-10-06 18:24:17",1,4,4,0,1,NULL,NULL,NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,6153004,NULL,NULL,NULL,NULL,"1906044",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:47.587"
2077,"Pré-Vendas B2B",2718,1615,"31","Bom","0.00","2022-05-10 16:51:18","2022-11-10 13:55:22","2022-05-18 15:30:12","false","lost",NULL,NULL,NULL,"7623","2022-09-05","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2022-11-10 13:55:21",2,6,6,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","361",NULL,NULL,NULL,0,0,15887043,NULL,NULL,NULL,NULL,"0",NULL,"441","165819",NULL,NULL,NULL,NULL,NULL,"2022-11-11 05:00:19.923"
1197,"Pré-Vendas B2B",2037,1341,"29","Negócio Beetools","0.00","2022-01-05 17:39:46","2022-01-25 14:33:03",NULL,"false","lost",NULL,NULL,NULL,"3703","2022-01-25","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-01-25 14:32:52",1,4,4,0,2,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,1716786,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:09:50.682"
4990,"Pré-Vendas B2B",4205,2390,"45","Pré-venda | Grupo Nexxees","0.00","2023-03-31 17:25:20","2023-04-05 15:23:26","2023-04-04 17:20:26","false","won",NULL,NULL,NULL,"18708","2023-04-05",NULL,"7","2023-04-04 17:20:40","2023-04-04 17:20:40",NULL,0,3,3,0,2,NULL,"26",NULL,NULL,NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,345320,NULL,NULL,NULL,NULL,"345296",NULL,"11","0","14","0",NULL,NULL,NULL,"2023-04-06 05:00:44.006"
4984,"Pré-Vendas B2B",4173,2388,"45","Pré-Venda | Ahgora","0.00","2023-03-29 19:00:11","2023-04-05 10:52:29","2023-04-05 10:52:20","false","won",NULL,NULL,NULL,"18711","2023-04-04",NULL,"7","2023-04-05 10:52:20","2023-04-05 10:52:20",NULL,0,4,4,0,1,NULL,"65",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,575529,NULL,NULL,NULL,NULL,"0",NULL,"0","521161","1","0",NULL,NULL,NULL,"2023-04-06 05:00:44.298"
7366,"Pré-Vendas B2B",NULL,2661,"29","Pousada refúgio da VIlla","0.00","2023-08-05 16:41:46","2023-08-31 14:02:12",NULL,"false","open","2023-08-31","17:15:00","24993","24992","2023-08-29",NULL,"7",NULL,NULL,NULL,1,6,5,1,0,NULL,NULL,"T4 - Nelma","call",NULL,"Giordano Souza","1076",NULL,NULL,NULL,0,0,2301596,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-09-01 05:02:23.495"
5298,"Pré-Vendas B2B",4350,2431,"30","Bolder","0.00","2023-05-11 11:54:29","2023-05-19 18:23:38","2023-05-11 14:22:55","false","lost",NULL,NULL,NULL,"19971","2023-05-17","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-05-19 18:23:37",1,5,5,0,2,NULL,"666",NULL,NULL,NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,714548,NULL,NULL,NULL,NULL,"705643",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2023-05-20 05:01:03.672"
3364,"Pré-Vendas B2B",3121,1773,"45","Pré-Venda | Grupo Primo","0.00","2022-08-02 18:50:01","2022-10-14 12:42:56","2022-08-19 11:55:34","false","won",NULL,NULL,NULL,"10370","2022-08-19",NULL,"7","2022-08-22 17:16:11","2022-08-22 17:16:11",NULL,1,3,3,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","398",NULL,NULL,NULL,0,0,1722370,NULL,NULL,NULL,NULL,"843276",NULL,"0","279136","278437","321521",NULL,NULL,NULL,"2022-11-08 00:05:18.225"
3541,"Pré-Vendas B2B",3248,1822,"31","Azulli","0.00","2022-08-30 15:02:49","2022-10-14 12:42:59",NULL,"false","lost",NULL,NULL,NULL,"11957","2022-09-26","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-09-26 14:04:15",0,6,6,0,1,NULL,"26",NULL,NULL,NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,2329286,NULL,NULL,NULL,NULL,"0",NULL,"2329287","0",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:19.734"
1745,"Pré-Vendas B2B",2497,1498,"32","RealCloud","0.00","2022-03-15 17:47:57","2022-07-12 16:47:01","2022-03-21 14:20:45","false","lost","2022-12-05",NULL,"9157","8998","2022-07-12","Empresa não está no momento de cotação de novos benefícios","7",NULL,NULL,"2022-04-11 19:10:49",2,8,7,1,1,NULL,"301","Prazo","deadline",NULL,"Giordano Souza","295",NULL,NULL,NULL,0,0,2337772,NULL,NULL,NULL,NULL,"2222",NULL,"0","503746",NULL,"1831803",NULL,NULL,NULL,"2022-11-08 00:05:20.179"
1947,"Pré-Vendas B2B",2527,1052,"32","Cora","0.00","2022-04-11 14:08:11","2022-07-12 12:36:34","2022-04-25 17:26:39","false","lost","2023-01-16",NULL,"9135","9109","2022-07-14","Empresa não está no momento de cotação de novos benefícios","7",NULL,NULL,"2022-05-09 21:53:39",1,5,4,1,1,NULL,"9","Retorno de contato","deadline",NULL,"Giordano Souza","296",NULL,NULL,NULL,0,0,2447128,NULL,NULL,NULL,NULL,"942704",NULL,"103661","175142",NULL,"1225620",NULL,NULL,NULL,"2022-11-08 00:05:22.513"
3499,"Pré-Vendas B2B",3209,1801,"29","Lead Homepage Deusamar Costa Vieira Neta","0.00","2022-08-18 16:40:27","2022-08-19 16:17:49",NULL,"false","open",NULL,NULL,NULL,"10541","2022-08-19",NULL,"7",NULL,NULL,NULL,0,1,1,0,1,NULL,"65",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,7035896,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:23.827"
3477,"Pré-Vendas B2B",3191,1793,"31","FarmáciasApp","0.00","2022-08-15 16:54:19","2022-10-21 15:29:59","2022-08-29 17:52:40","false","lost",NULL,NULL,NULL,"12396","2022-10-18","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-10-21 15:29:59",1,7,7,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","398",NULL,NULL,NULL,0,0,5783740,NULL,NULL,NULL,NULL,"0",NULL,"4570639","1213100",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:24.629"
3418,"Pré-Vendas B2B",3153,1786,"29","Lead Homepage Nicolas","0.00","2022-08-11 08:02:09","2022-08-11 08:02:09",NULL,"false","open",NULL,NULL,NULL,NULL,NULL,NULL,"7",NULL,NULL,NULL,0,0,0,0,1,NULL,"65",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,7671800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:29.989"
3295,"Pré-Vendas B2B",3080,1765,"31","Clínica Vizon","0.00","2022-07-29 00:16:09","2022-08-23 12:55:13","2022-08-03 10:48:58","false","lost",NULL,NULL,NULL,"10359","2022-08-23","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-08-23 12:55:13",0,7,7,0,1,NULL,"65",NULL,NULL,NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,2205544,NULL,NULL,NULL,NULL,"0",NULL,"1735575","0",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:30.757"
3416,"Pré-Vendas B2B",3151,1784,"29","Lead Homepage Nicolas","0.00","2022-08-11 07:59:53","2022-08-11 07:59:54",NULL,"false","open",NULL,NULL,NULL,NULL,NULL,NULL,"7",NULL,NULL,NULL,0,0,0,0,1,NULL,"65",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,7671939,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:33.025"
3264,"Pré-Vendas B2B",3063,1761,"31","Corretora Brasil Benefícios","0.00","2022-07-27 14:22:34","2022-10-14 12:43:19","2022-08-10 20:10:40","false","lost",NULL,NULL,NULL,"11565","2022-09-26","Não é prioridade da empresa oferecer benefício de saúde","7",NULL,NULL,"2022-09-27 10:35:38",2,8,8,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","386",NULL,NULL,NULL,0,0,5343184,NULL,NULL,NULL,NULL,"0",NULL,"4112699","1230486",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:33.788"
3236,"Pré-Vendas B2B",3021,1739,"31","Boreal","0.00","2022-07-19 16:27:30","2022-08-01 19:46:33","2022-07-19 17:50:25","false","lost",NULL,NULL,NULL,"9412","2022-07-25","Empresa não está no momento de cotação de novos benefícios","7",NULL,NULL,"2022-07-30 13:23:45",2,4,4,0,2,NULL,"65",NULL,NULL,NULL,"Giordano Souza","245",NULL,NULL,NULL,0,0,939375,NULL,NULL,NULL,NULL,"0",NULL,"934400","0",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:35.227"
3231,"Pré-Vendas B2B",3014,1735,"31","Bozelli","0.00","2022-07-19 13:30:17","2022-07-20 11:01:30","2022-07-20 10:53:24","false","lost",NULL,NULL,NULL,"9322","2022-07-19","Empresa está satisfeita com o plano de saúde atual","7",NULL,NULL,"2022-07-20 11:01:29",2,2,2,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","385",NULL,NULL,NULL,0,0,77472,NULL,NULL,NULL,NULL,"0",NULL,"485","76987",NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:36.766"
3407,"Pré-Vendas B2B",3145,1780,"29","Lead Homepage Pedro Alberto de Lima","0.00","2022-08-09 13:51:12","2022-08-09 13:51:12",NULL,"false","open",NULL,NULL,NULL,NULL,NULL,NULL,"7",NULL,NULL,NULL,0,0,0,0,1,NULL,"65",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,7823666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:39.05"
1832,"Pré-Vendas B2B",2523,1509,"30","Negócio Veloo","0.00","2022-03-22 21:17:51","2022-05-13 19:10:38",NULL,"false","lost",NULL,NULL,NULL,"5654","2022-03-30","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-03-30 14:25:13",0,5,5,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","296",NULL,NULL,NULL,0,0,666442,NULL,NULL,NULL,NULL,"666442",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:40.965"
3374,"Pré-Vendas B2B",3128,1778,"29","Lead Homepage Haone Kunihiro Nakano","0.00","2022-08-03 18:11:55","2022-08-05 15:08:07",NULL,"false","open",NULL,NULL,NULL,NULL,NULL,NULL,"7",NULL,NULL,NULL,0,0,0,0,0,NULL,"65",NULL,NULL,NULL,"Giordano Souza",NULL,NULL,NULL,NULL,0,0,8326426,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:42.027"
2145,"Pré-Vendas B2B",2794,1648,"45","Pré-Venda | Golfleet Tecnologia","0.00","2022-05-25 15:48:56","2022-06-10 15:55:07","2022-06-10 15:54:48","false","won",NULL,NULL,NULL,"8180","2022-06-09",NULL,"7","2022-06-10 15:54:58","2022-06-10 15:54:58",NULL,1,3,3,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","366",NULL,NULL,NULL,0,0,1382762,NULL,NULL,NULL,NULL,"416349",NULL,"0","298949","10","667453",NULL,NULL,NULL,"2022-11-08 00:05:43.636"
1730,"Pré-Vendas B2B",2489,1494,"30","VisãoGeo","0.00","2022-03-14 14:17:49","2022-05-13 19:10:43",NULL,"false","lost",NULL,NULL,NULL,"5150","2022-03-22","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2022-03-22 14:11:00",0,6,6,0,1,NULL,"301",NULL,NULL,NULL,"Giordano Souza","281",NULL,NULL,NULL,0,0,690791,NULL,NULL,NULL,NULL,"690790",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2022-11-08 00:05:44.403"
1319,"Pré-Vendas B2B",2168,1371,"45","Pré-venda | SPDATA","0.00","2022-01-25 15:19:35","2022-03-12 04:29:14","2022-02-14 13:56:18","false","won",NULL,NULL,NULL,"4115","2022-02-14",NULL,"7","2022-02-14 13:56:59","2022-02-14 13:56:59",NULL,1,7,7,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","253",NULL,NULL,NULL,0,0,1723044,NULL,NULL,NULL,NULL,"676215",NULL,"0","25969","42","1020819",NULL,NULL,NULL,"2022-11-08 00:06:53.196"
1318,"Pré-Vendas B2B",2166,904,"45","Pré-Venda | Maeztra","0.00","2022-01-25 15:12:09","2022-03-04 04:29:36","2022-02-04 17:28:46","false","won",NULL,NULL,NULL,"3905","2022-02-04",NULL,"7","2022-02-04 17:28:57","2022-02-04 17:28:57",NULL,1,5,5,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,872208,NULL,NULL,NULL,NULL,"75211",NULL,"0","455978","11","341008",NULL,NULL,NULL,"2022-11-08 00:06:54.901"
1273,"Pré-Vendas B2B",2115,1361,"45","Pré-venda | Urgtec","0.00","2022-01-17 20:50:42","2022-04-19 00:50:03","2022-04-19 00:50:03","false","won",NULL,NULL,NULL,"4023","2022-02-09",NULL,"7","2022-02-09 14:26:27","2022-02-09 14:26:27",NULL,2,10,10,0,1,NULL,"9",NULL,NULL,NULL,"Giordano Souza","240",NULL,NULL,NULL,0,0,1964145,NULL,NULL,NULL,NULL,"140797",NULL,"502507","1316061","0","4780",NULL,NULL,NULL,"2022-11-08 00:06:56.432"
3655,"Pré-Vendas B2B",3342,1854,"31","Negócio Rocky.Monks","0.00","2022-09-26 19:24:21","2023-05-19 18:56:29","2022-10-05 09:44:34","false","lost","2023-11-06",NULL,"20323","20129","2023-05-19","Lead não retornou os contatos após 3 ou mais tentativas","7",NULL,NULL,"2023-04-03 15:17:33",2,9,8,1,1,NULL,"301","Retorno de contato","email",NULL,"Giordano Souza","404",NULL,NULL,NULL,0,0,16314792,NULL,NULL,NULL,NULL,"0",NULL,"15571979","742812",NULL,NULL,NULL,NULL,NULL,"2023-05-20 05:01:03.932"
